enum	value_dec	value_hex	name	base
SpellCategory	665	0x299	DirtyFightingRaising	dec
SpellCategory	666	0x29A	ExtraDirtyFightingRaising	dec
SpellCategory	667	0x29B	DualWieldLowering	dec
SpellCategory	668	0x29C	DualWieldRaising	dec
SpellCategory	669	0x29D	ExtraDualWieldRaising	dec
SpellCategory	670	0x29E	RecklessnessLowering	dec
SpellCategory	671	0x29F	RecklessnessRaising	dec
SpellCategory	672	0x2A0	ExtraRecklessnessRaising	dec
SpellCategory	673	0x2A1	ShieldLowering	dec
SpellCategory	674	0x2A2	ShieldRaising	dec
SpellCategory	675	0x2A3	ExtraShieldRaising	dec
SpellCategory	676	0x2A4	SneakAttackLowering	dec
SpellCategory	677	0x2A5	SneakAttackRaising	dec
SpellCategory	678	0x2A6	ExtraSneakAttackRaising	dec
SpellCategory	679	0x2A7	RareDirtyFightingRaising	dec
SpellCategory	680	0x2A8	RareDualWieldRaising	dec
SpellCategory	681	0x2A9	RareRecklessnessRaising	dec
SpellCategory	682	0x2AA	RareShieldRaising	dec
SpellCategory	683	0x2AB	RareSneakAttackRaising	dec
SpellCategory	684	0x2AC	DFAttackSkillDebuff	dec
SpellCategory	685	0x2AD	DFBleedDamage	dec
SpellCategory	686	0x2AE	DFDefenseSkillDebuff	dec
SpellCategory	687	0x2AF	DFHealingDebuff	dec
SpellCategory	688	0x2B0	SetDirtyFightingRaising	dec
SpellCategory	689	0x2B1	SetDualWieldRaising	dec
SpellCategory	690	0x2B2	SetRecklessnessRaising	dec
SpellCategory	691	0x2B3	SetShieldRaising	dec
SpellCategory	692	0x2B4	SetSneakAttackRaising	dec
SpellCategory	693	0x2B5	LifeGiverMhoire	dec
SpellCategory	694	0x2B6	RareDamageRatingRaising2	dec
SpellCategory	695	0x2B7	SpellDamageRaising	dec
SpellCategory	696	0x2B8	SummoningRaising	dec
SpellCategory	697	0x2B9	SummoningLowering	dec
SpellCategory	698	0x2BA	ExtraSummoningSkillRaising	dec
SpellCategory	699	0x2BB	SetSummoningRaising	dec
SpellCategory	704	0x2C0	ParagonEnduranceRaising	dec
SpellCategory	705	0x2C1	ParagonManaRaising	dec
SpellCategory	706	0x2C2	ParagonStaminaRaising	dec
SpellCategory	707	0x2C3	ParagonDirtyFightingRaising	dec
SpellCategory	708	0x2C4	ParagonDualWieldRaising	dec
SpellCategory	709	0x2C5	ParagonRecklessnessRaising	dec
SpellCategory	710	0x2C6	ParagonSneakAttackRaising	dec
SpellCategory	711	0x2C7	ParagonDamageRatingRaising	dec
SpellCategory	712	0x2C8	ParagonDamageReductionRatingRaising	dec
SpellCategory	713	0x2C9	ParagonCriticalDamageRatingRaising	dec
SpellCategory	714	0x2CA	ParagonCriticalDamageReductionRatingRaising	dec
SpellCategory	715	0x2CB	ParagonAxeRaising	dec
SpellCategory	716	0x2CC	ParagonDaggerRaising	dec
SpellCategory	717	0x2CD	ParagonSwordRaising	dec
SpellCategory	718	0x2CE	ParagonWarMagicRaising	dec
SpellCategory	719	0x2CF	ParagonLifeMagicRaising	dec
SpellCategory	720	0x2D0	ParagonVoidMagicRaising	dec
SpellCategory	721	0x2D1	ParagonBowRaising	dec
SpellCategory	722	0x2D2	ParagonStrengthRaising	dec
SpellCategory	723	0x2D3	ParagonCoordinationRaising	dec
SpellCategory	724	0x2D4	ParagonQuicknessRaising	dec
SpellCategory	725	0x2D5	ParagonFocusRaising	dec
SpellCategory	726	0x2D6	ParagonWillpowerRaising	dec
SpellCategory	727	0x2D7	ParagonTwoHandedRaising	dec
SpellCategory	728	0x2D8	GauntletDamageReductionRatingRaising	dec
SpellCategory	729	0x2D9	GauntletDamageRatingRaising	dec
SpellCategory	730	0x2DA	GauntletHealingRatingRaising	dec
SpellCategory	731	0x2DB	GauntletVitalityRaising	dec
SpellCategory	732	0x2DC	GauntletCriticalDamageRatingRaising	dec
SpellCategory	733	0x2DD	GauntletCriticalDamageReductionRatingRaising	dec
StanceMode	60	0x3C	HandCombat	hex
StanceMode	61	0x3D	NonCombat	hex
StanceMode	62	0x3E	SwordCombat	hex
StanceMode	63	0x3F	BowCombat	hex
StanceMode	64	0x40	SwordShieldCombat	hex
StanceMode	65	0x41	CrossbowCombat	hex
StanceMode	66	0x42	UnusedCombat	hex
StanceMode	67	0x43	SlingCombat	hex
StanceMode	68	0x44	TwoHandedSwordCombat	hex
StanceMode	69	0x45	TwoHandedStaffCombat	hex
StanceMode	70	0x46	DualWieldCombat	hex
StanceMode	71	0x47	ThrownWeaponCombat	hex
StanceMode	232	0xE8	BowNoAmmo	hex
StanceMode	233	0xE9	CrossBowNoAmmo	hex
StanceMode	312	0x138	AtlatlCombat	hex
StanceMode	313	0x139	ThrownShieldCombat	hex
SubscriptionStatus	0	0x0	No_Subscription	hex
SubscriptionStatus	1	0x1	AsheronsCall_Subscription	hex
SubscriptionStatus	2	0x2	DarkMajesty_Subscription	hex
SubscriptionStatus	3	0x3	ThroneOfDestiny_Subscription	hex
SubscriptionStatus	4	0x4	ThroneOfDestiny_Preordered	hex
SummoningMastery	0	0x0	Undef	hex
SummoningMastery	1	0x1	Primalist	hex
SummoningMastery	2	0x2	Necromancer	hex
SummoningMastery	3	0x3	Naturalist	hex
TradeSide	1	0x1	Self	hex
TradeSide	2	0x2	Partner	hex
TurbineChatType	1	0x1	ServerToClientMessage	hex
TurbineChatType	3	0x3	ClientToServerMessage	hex
TurbineChatType	5	0x5	AckClientToServerMessage	hex
UiEffects	0	0x0	Undef	hex (mask attr)
UiEffects	1	0x1	Magical	hex (mask attr)
UiEffects	2	0x2	Poisoned	hex (mask attr)
UiEffects	4	0x4	BoostHealth	hex (mask attr)
UiEffects	8	0x8	BoostMana	hex (mask attr)
UiEffects	16	0x10	BoostStamina	hex (mask attr)
UiEffects	32	0x20	Fire	hex (mask attr)
UiEffects	64	0x40	Lightning	hex (mask attr)
UiEffects	128	0x80	Frost	hex (mask attr)
UiEffects	256	0x100	Acid	hex (mask attr)
UiEffects	512	0x200	Bludgeoning	hex (mask attr)
UiEffects	1024	0x400	Slashing	hex (mask attr)
UiEffects	2048	0x800	Piercing	hex (mask attr)
UiEffects	4096	0x1000	Nether	hex (mask attr)
Usable	1	0x1	SourceUnusable	hex (mask attr)
Usable	2	0x2	SourceSelf	hex (mask attr)
Usable	4	0x4	SourceWielded	hex (mask attr)
Usable	8	0x8	SourceContained	hex (mask attr)
Usable	16	0x10	SourceViewed	hex (mask attr)
Usable	32	0x20	SourceRemote	hex (mask attr)
Usable	64	0x40	SourceNoApproach	hex (mask attr)
Usable	128	0x80	SourceObjectSelf	hex (mask attr)
Usable	65536	0x10000	TargetUnusable	hex (mask attr)
Usable	131072	0x20000	TargetSelf	hex (mask attr)
Usable	262144	0x40000	TargetWielded	hex (mask attr)
Usable	524288	0x80000	TargetContained	hex (mask attr)
Usable	1048576	0x100000	TargetViewed	hex (mask attr)
Usable	2097152	0x200000	TargetRemote	hex (mask attr)
Usable	4194304	0x400000	TargetNoApproach	hex (mask attr)
Usable	8388608	0x800000	TargetObjectSelf	hex (mask attr)
VitalId	1	0x1	MaximumHealth	hex
VitalId	3	0x3	MaximumStamina	hex
VitalId	5	0x5	MaximumMana	hex
WeaponHighlightMask	1	0x1	AttackSkill	hex (mask attr)
WeaponHighlightMask	2	0x2	MeleeDefense	hex (mask attr)
WeaponHighlightMask	4	0x4	Speed	hex (mask attr)
WeaponHighlightMask	8	0x8	Damage	hex (mask attr)
WeaponHighlightMask	16	0x10	DamageVariance	hex (mask attr)
WeaponHighlightMask	32	0x20	DamageMod	hex (mask attr)
WeaponType	0	0x0	Undef	dec (unverified)
WeaponType	1	0x1	Unarmed	dec (unverified)
WeaponType	2	0x2	Sword	dec (unverified)
WeaponType	3	0x3	Axe	dec (unverified)
WeaponType	4	0x4	Mace	dec (unverified)
WeaponType	5	0x5	Spear	dec (unverified)
WeaponType	6	0x6	Dagger	dec (unverified)
WeaponType	7	0x7	Staff	dec (unverified)
WeaponType	8	0x8	Bow	dec (unverified)
WeaponType	9	0x9	Crossbow	dec (unverified)
WeaponType	10	0xA	Thrown	dec (unverified)
WeaponType	11	0xB	TwoHanded	dec (unverified)
WeaponType	12	0xC	Magic	dec (unverified)
WeenieError	0	0x0	None	hex
WeenieError	1	0x1	NoMem	hex
WeenieError	2	0x2	BadParam	hex
WeenieError	3	0x3	DivZero	hex
WeenieError	4	0x4	SegV	hex
WeenieError	5	0x5	Unimplemented	hex
WeenieError	6	0x6	UnknownMessageType	hex
WeenieError	7	0x7	NoAnimationTable	hex
WeenieError	8	0x8	NoPhysicsObject	hex
WeenieError	9	0x9	NoBookieObject	hex
WeenieError	10	0xA	NoWslObject	hex
WeenieError	11	0xB	NoMotionInterpreter	hex
WeenieError	12	0xC	UnhandledSwitch	hex
WeenieError	13	0xD	DefaultConstructorCalled	hex
WeenieError	14	0xE	InvalidCombatManeuver	hex
WeenieError	15	0xF	BadCast	hex
WeenieError	16	0x10	MissingQuality	hex
WeenieError	18	0x12	MissingDatabaseObject	hex
WeenieError	19	0x13	NoCallbackSet	hex
WeenieError	20	0x14	CorruptQuality	hex
WeenieError	21	0x15	BadContext	hex
WeenieError	22	0x16	NoEphseqManager	hex
WeenieError	23	0x17	BadMovementEvent	hex
WeenieError	24	0x18	CannotCreateNewObject	hex
WeenieError	25	0x19	NoControllerObject	hex
WeenieError	26	0x1A	CannotSendEvent	hex
WeenieError	27	0x1B	PhysicsCantTransition	hex
WeenieError	28	0x1C	PhysicsMaxDistanceExceeded	hex
WeenieError	29	0x1D	YoureTooBusy	hex
WeenieError	31	0x1F	CannotSendMessage	hex
WeenieError	32	0x20	IllegalInventoryTransaction	hex
WeenieError	33	0x21	ExternalWeenieObject	hex
WeenieError	34	0x22	InternalWeenieObject	hex
WeenieError	35	0x23	MotionFailure	hex
WeenieError	36	0x24	YouCantJumpWhileInTheAir	hex
WeenieError	37	0x25	InqCylSphereFailure	hex
WeenieError	38	0x26	ThatIsNotAValidCommand	hex
WeenieError	39	0x27	CarryingItem	hex
WeenieError	40	0x28	Frozen	hex
WeenieError	41	0x29	Stuck	hex
WeenieError	42	0x2A	YouAreTooEncumbered	hex
WeenieError	44	0x2C	BadContain	hex
WeenieError	45	0x2D	BadParent	hex
WeenieError	46	0x2E	BadDrop	hex
WeenieError	47	0x2F	BadRelease	hex
WeenieError	48	0x30	MsgBadMsg	hex
WeenieError	49	0x31	MsgUnpackFailed	hex
WeenieError	50	0x32	MsgNoMsg	hex
WeenieError	51	0x33	MsgUnderflow	hex
WeenieError	52	0x34	MsgOverflow	hex
WeenieError	53	0x35	MsgCallbackFailed	hex
WeenieError	54	0x36	ActionCancelled	hex
WeenieError	55	0x37	ObjectGone	hex
WeenieError	56	0x38	NoObject	hex
WeenieError	57	0x39	CantGetThere	hex
WeenieError	58	0x3A	Dead	hex
WeenieError	59	0x3B	ILeftTheWorld	hex
WeenieError	60	0x3C	ITeleported	hex
WeenieError	61	0x3D	YouChargedTooFar	hex
WeenieError	62	0x3E	YouAreTooTiredToDoThat	hex
WeenieError	63	0x3F	CantCrouchInCombat	hex
WeenieError	64	0x40	CantSitInCombat	hex
WeenieError	65	0x41	CantLieDownInCombat	hex
WeenieError	66	0x42	CantChatEmoteInCombat	hex
WeenieError	67	0x43	NoMtableData	hex
WeenieError	68	0x44	CantChatEmoteNotStanding	hex
WeenieError	69	0x45	TooManyActions	hex
WeenieError	70	0x46	Hidden	hex
WeenieError	71	0x47	GeneralMovementFailure	hex
WeenieError	72	0x48	YouCantJumpFromThisPosition	hex
WeenieError	73	0x49	CantJumpLoadedDown	hex
WeenieError	74	0x4A	YouKilledYourself	hex
WeenieError	75	0x4B	MsgResponseFailure	hex
WeenieError	76	0x4C	ObjectIsStatic	hex
WeenieError	77	0x4D	InvalidPkStatus	hex
WeenieError	1001	0x3E9	InvalidXpAmount	hex
WeenieError	1002	0x3EA	InvalidPpCalculation	hex
WeenieError	1003	0x3EB	InvalidCpCalculation	hex
WeenieError	1004	0x3EC	UnhandledStatAnswer	hex
WeenieError	1005	0x3ED	HeartAttack	hex
WeenieError	1006	0x3EE	TheContainerIsClosed	hex
WeenieError	1008	0x3F0	InvalidInventoryLocation	hex
WeenieError	1009	0x3F1	ChangeCombatModeFailure	hex
WeenieError	1010	0x3F2	FullInventoryLocation	hex
WeenieError	1011	0x3F3	ConflictingInventoryLocation	hex
WeenieError	1012	0x3F4	ItemNotPending	hex
WeenieError	1013	0x3F5	BeWieldedFailure	hex
WeenieError	1014	0x3F6	BeDroppedFailure	hex
WeenieError	1015	0x3F7	YouAreTooFatiguedToAttack	hex
WeenieError	1016	0x3F8	YouAreOutOfAmmunition	hex
WeenieError	1017	0x3F9	YourAttackMisfired	hex
WeenieError	1018	0x3FA	YouveAttemptedAnImpossibleSpellPath	hex
WeenieError	1019	0x3FB	MagicIncompleteAnimList	hex
WeenieError	1020	0x3FC	MagicInvalidSpellType	hex
WeenieError	1021	0x3FD	MagicInqPositionAndVelocityFailure	hex
WeenieError	1022	0x3FE	YouDontKnowThatSpell	hex
WeenieError	1023	0x3FF	IncorrectTargetType	hex
WeenieError	1024	0x400	YouDontHaveAllTheComponents	hex
WeenieError	1025	0x401	YouDontHaveEnoughManaToCast	hex
WeenieError	1026	0x402	YourSpellFizzled	hex
WeenieError	1027	0x403	YourSpellTargetIsMissing	hex
WeenieError	1028	0x404	YourProjectileSpellMislaunched	hex
WeenieError	1029	0x405	MagicSpellbookAddSpellFailure	hex
WeenieError	1030	0x406	MagicTargetOutOfRange	hex
WeenieError	1031	0x407	YourSpellCannotBeCastOutside	hex
WeenieError	1032	0x408	YourSpellCannotBeCastInside	hex
WeenieError	1033	0x409	MagicGeneralFailure	hex
WeenieError	1034	0x40A	YouAreUnpreparedToCastASpell	hex
WeenieError	1035	0x40B	YouveAlreadySwornAllegiance	hex
WeenieError	1036	0x40C	CantSwearAllegianceInsufficientXp	hex
WeenieError	1037	0x40D	AllegianceIgnoringRequests	hex
WeenieError	1038	0x40E	AllegianceSquelched	hex
WeenieError	1039	0x40F	AllegianceMaxDistanceExceeded	hex
WeenieError	1040	0x410	AllegianceIllegalLevel	hex
WeenieError	1041	0x411	AllegianceBadCreation	hex
WeenieError	1042	0x412	AllegiancePatronBusy	hex
WeenieError	1044	0x414	YouAreNotInAllegiance	hex
WeenieError	1045	0x415	AllegianceRemoveHierarchyFailure	hex
WeenieError	1047	0x417	FellowshipIgnoringRequests	hex
WeenieError	1048	0x418	FellowshipSquelched	hex
WeenieError	1049	0x419	FellowshipMaxDistanceExceeded	hex
WeenieError	1050	0x41A	FellowshipMember	hex
WeenieError	1051	0x41B	FellowshipIllegalLevel	hex
WeenieError	1052	0x41C	FellowshipRecruitBusy	hex
WeenieError	1053	0x41D	YouMustBeLeaderOfFellowship	hex
WeenieError	1054	0x41E	YourFellowshipIsFull	hex
WeenieError	1055	0x41F	FellowshipNameIsNotPermitted	hex
WeenieError	1056	0x420	LevelTooLow	hex
WeenieError	1057	0x421	LevelTooHigh	hex
WeenieError	1058	0x422	ThatChannelDoesntExist	hex
WeenieError	1059	0x423	YouCantUseThatChannel	hex
WeenieError	1060	0x424	YouAreAlreadyOnThatChannel	hex
WeenieError	1061	0x425	YouAreNotOnThatChannel	hex
WeenieError	1062	0x426	AttunedItem	hex
WeenieError	1063	0x427	YouCannotMergeDifferentStacks	hex
WeenieError	1064	0x428	YouCannotMergeEnchantedItems	hex
WeenieError	1065	0x429	YouMustControlAtLeastOneStack	hex
WeenieError	1066	0x42A	CurrentlyAttacking	hex
WeenieError	1067	0x42B	MissileAttackNotOk	hex
WeenieError	1068	0x42C	TargetNotAcquired	hex
WeenieError	1069	0x42D	ImpossibleShot	hex
WeenieError	1070	0x42E	BadWeaponSkill	hex
WeenieError	1071	0x42F	UnwieldFailure	hex
WeenieError	1072	0x430	LaunchFailure	hex
WeenieError	1073	0x431	ReloadFailure	hex
WeenieError	1074	0x432	UnableToMakeCraftReq	hex
WeenieError	1075	0x433	CraftAnimationFailed	hex
WeenieError	1076	0x434	YouCantCraftWithThatNumberOfItems	hex
WeenieError	1077	0x435	CraftGeneralErrorUiMsg	hex
WeenieError	1078	0x436	CraftGeneralErrorNoUiMsg	hex
WeenieError	1079	0x437	YouDoNotPassCraftingRequirements	hex
WeenieError	1080	0x438	YouDoNotHaveAllTheNecessaryItems	hex
WeenieError	1081	0x439	NotAllTheItemsAreAvailable	hex
WeenieError	1082	0x43A	YouMustBeInPeaceModeToTrade	hex
WeenieError	1083	0x43B	YouAreNotTrainedInThatTradeSkill	hex
WeenieError	1084	0x43C	YourHandsMustBeFree	hex
WeenieError	1085	0x43D	YouCannotLinkToThatPortal	hex
WeenieError	1086	0x43E	YouHaveSolvedThisQuestTooRecently	hex
WeenieError	1087	0x43F	YouHaveSolvedThisQuestTooManyTimes	hex
WeenieError	1088	0x440	QuestUnknown	hex
WeenieError	1089	0x441	QuestTableCorrupt	hex
WeenieError	1090	0x442	QuestBad	hex
WeenieError	1091	0x443	QuestDuplicate	hex
WeenieError	1092	0x444	QuestUnsolved	hex
WeenieError	1093	0x445	ItemRequiresQuestToBePickedUp	hex
WeenieError	1094	0x446	QuestSolvedTooLongAgo	hex
WeenieError	1100	0x44C	TradeIgnoringRequests	hex
WeenieError	1101	0x44D	TradeSquelched	hex
WeenieError	1102	0x44E	TradeMaxDistanceExceeded	hex
WeenieError	1103	0x44F	TradeAlreadyTrading	hex
WeenieError	1104	0x450	TradeBusy	hex
WeenieError	1105	0x451	TradeClosed	hex
WeenieError	1106	0x452	TradeExpired	hex
WeenieError	1107	0x453	TradeItemBeingTraded	hex
WeenieError	1108	0x454	TradeNonEmptyContainer	hex
WeenieError	1109	0x455	TradeNonCombatMode	hex
WeenieError	1110	0x456	TradeIncomplete	hex
WeenieError	1111	0x457	TradeStampMismatch	hex
WeenieError	1112	0x458	TradeUnopened	hex
WeenieError	1113	0x459	TradeEmpty	hex
WeenieError	1114	0x45A	TradeAlreadyAccepted	hex
WeenieError	1115	0x45B	TradeOutOfSync	hex
WeenieError	1116	0x45C	PKsMayNotUsePortal	hex
WeenieError	1117	0x45D	NonPKsMayNotUsePortal	hex
WeenieError	1118	0x45E	HouseAbandoned	hex
WeenieError	1119	0x45F	HouseEvicted	hex
WeenieError	1120	0x460	HouseAlreadyOwned	hex
WeenieError	1121	0x461	HouseBuyFailed	hex
WeenieError	1122	0x462	HouseRentFailed	hex
WeenieError	1123	0x463	Hooked	hex
WeenieError	1125	0x465	MagicInvalidPosition	hex
WeenieError	1126	0x466	YouMustHaveDarkMajestyToUsePortal	hex
WeenieError	1127	0x467	InvalidAmmoType	hex
WeenieError	1128	0x468	SkillTooLow	hex
WeenieError	1129	0x469	YouHaveUsedAllTheHooks	hex
WeenieError	1130	0x46A	TradeAiDoesntWant	hex
WeenieError	1131	0x46B	HookHouseNotOwned	hex
WeenieError	1140	0x474	YouMustCompleteQuestToUsePortal	hex
WeenieError	1150	0x47E	HouseNoAllegiance	hex
WeenieError	1151	0x47F	YouMustOwnHouseToUseCommand	hex
WeenieError	1152	0x480	YourMonarchDoesNotOwnAMansionOrVilla	hex
WeenieError	1153	0x481	YourMonarchsHouseIsNotAMansionOrVilla	hex
WeenieError	1154	0x482	YourMonarchHasClosedTheMansion	hex
WeenieError	1162	0x48A	YouMustBeMonarchToPurchaseDwelling	hex
WeenieError	1165	0x48D	AllegianceTimeout	hex
WeenieError	1166	0x48E	YourOfferOfAllegianceWasIgnored	hex
WeenieError	1167	0x48F	ConfirmationInProgress	hex
WeenieError	1168	0x490	YouMustBeAMonarchToUseCommand	hex
WeenieError	1169	0x491	YouMustSpecifyCharacterToBoot	hex
WeenieError	1170	0x492	YouCantBootYourself	hex
WeenieError	1171	0x493	ThatCharacterDoesNotExist	hex
WeenieError	1172	0x494	ThatPersonIsNotInYourAllegiance	hex
WeenieError	1173	0x495	CantBreakFromPatronNotInAllegiance	hex
WeenieError	1174	0x496	YourAllegianceHasBeenDissolved	hex
WeenieError	1175	0x497	YourPatronsAllegianceHasBeenBroken	hex
WeenieError	1176	0x498	YouHaveMovedTooFar	hex
WeenieError	1177	0x499	TeleToInvalidPosition	hex
WeenieError	1178	0x49A	MustHaveDarkMajestyToUse	hex
WeenieError	1179	0x49B	YouFailToLinkWithLifestone	hex
WeenieError	1180	0x49C	YouWanderedTooFarToLinkWithLifestone	hex
WeenieError	1181	0x49D	YouSuccessfullyLinkWithLifestone	hex
WeenieError	1182	0x49E	YouMustLinkToLifestoneToRecall	hex
WeenieError	1183	0x49F	YouFailToRecallToLifestone	hex
WeenieError	1184	0x4A0	YouFailToLinkWithPortal	hex
WeenieError	1185	0x4A1	YouSuccessfullyLinkWithPortal	hex
WeenieError	1186	0x4A2	YouFailToRecallToPortal	hex
WeenieError	1187	0x4A3	YouMustLinkToPortalToRecall	hex
WeenieError	1188	0x4A4	YouFailToSummonPortal	hex
WeenieError	1189	0x4A5	YouMustLinkToPortalToSummonIt	hex
WeenieError	1190	0x4A6	YouFailToTeleport	hex
WeenieError	1191	0x4A7	YouHaveBeenTeleportedTooRecently	hex
WeenieError	1192	0x4A8	YouMustBeAnAdvocateToUsePortal	hex
WeenieError	1193	0x4A9	PortalAisNotAllowed	hex
WeenieError	1194	0x4AA	PlayersMayNotUsePortal	hex
WeenieError	1195	0x4AB	YouAreNotPowerfulEnoughToUsePortal	hex
WeenieError	1196	0x4AC	YouAreTooPowerfulToUsePortal	hex
WeenieError	1197	0x4AD	YouCannotRecallPortal	hex
WeenieError	1198	0x4AE	YouCannotSummonPortal	hex
WeenieError	1199	0x4AF	LockAlreadyUnlocked	hex
WeenieError	1200	0x4B0	YouCannotLockOrUnlockThat	hex
WeenieError	1201	0x4B1	YouCannotLockWhatIsOpen	hex
WeenieError	1202	0x4B2	KeyDoesntFitThisLock	hex
WeenieError	1203	0x4B3	LockUsedTooRecently	hex
WeenieError	1204	0x4B4	YouArentTrainedInLockpicking	hex
WeenieError	1205	0x4B5	AllegianceInfoEmptyName	hex
WeenieError	1206	0x4B6	AllegianceInfoSelf	hex
WeenieError	1207	0x4B7	AllegianceInfoTooRecent	hex
WeenieError	1208	0x4B8	AbuseNoSuchCharacter	hex
WeenieError	1209	0x4B9	AbuseReportedSelf	hex
WeenieError	1210	0x4BA	AbuseComplaintHandled	hex
WeenieError	1213	0x4BD	YouDoNotOwnThatSalvageTool	hex
WeenieError	1214	0x4BE	YouDoNotOwnThatItem	hex
WeenieError	1217	0x4C1	MaterialCannotBeCreated	hex
WeenieError	1218	0x4C2	ItemsAttemptingToSalvageIsInvalid	hex
WeenieError	1219	0x4C3	YouCannotSalvageItemsInTrading	hex
WeenieError	1220	0x4C4	YouMustBeHouseGuestToUsePortal	hex
WeenieError	1221	0x4C5	YourAllegianceRankIsTooLowToUseMagic	hex
WeenieError	1223	0x4C7	YourArcaneLoreIsTooLowToUseMagic	hex
WeenieError	1224	0x4C8	ItemDoesntHaveEnoughMana	hex
WeenieError	1228	0x4CC	YouHaveBeenInPKBattleTooRecently	hex
WeenieError	1229	0x4CD	TradeAiRefuseEmote	hex
WeenieError	1232	0x4D0	YouFailToAlterSkill	hex
WeenieError	1243	0x4DB	FellowshipDeclined	hex
WeenieError	1244	0x4DC	FellowshipTimeout	hex
WeenieError	1245	0x4DD	YouHaveFailedToAlterAttributes	hex
WeenieError	1248	0x4E0	CannotTransferAttributesWhileWieldingItem	hex
WeenieError	1249	0x4E1	YouHaveSucceededTransferringAttributes	hex
WeenieError	1250	0x4E2	HookIsDuplicated	hex
WeenieError	1251	0x4E3	ItemIsWrongTypeForHook	hex
WeenieError	1252	0x4E4	HousingChestIsDuplicated	hex
WeenieError	1253	0x4E5	HookWillBeDeleted	hex
WeenieError	1254	0x4E6	HousingChestWillBeDeleted	hex
WeenieError	1255	0x4E7	CannotSwearAllegianceWhileOwningMansion	hex
WeenieError	1259	0x4EB	YouCantDoThatWhileInTheAir	hex
WeenieError	1260	0x4EC	CannotChangePKStatusWhileRecovering	hex
WeenieError	1261	0x4ED	AdvocatesCannotChangePKStatus	hex
WeenieError	1262	0x4EE	LevelTooLowToChangePKStatusWithObject	hex
WeenieError	1263	0x4EF	LevelTooHighToChangePKStatusWithObject	hex
WeenieError	1264	0x4F0	YouFeelAHarshDissonance	hex
WeenieError	1265	0x4F1	YouArePKAgain	hex
WeenieError	1266	0x4F2	YouAreTemporarilyNoLongerPK	hex
WeenieError	1267	0x4F3	PKLiteMayNotUsePortal	hex
WeenieError	1276	0x4FC	YouArentTrainedInHealing	hex
WeenieError	1277	0x4FD	YouDontOwnThatHealingKit	hex
WeenieError	1278	0x4FE	YouCantHealThat	hex
WeenieError	1280	0x500	YouArentReadyToHeal	hex
WeenieError	1281	0x501	YouCanOnlyHealPlayers	hex
WeenieError	1282	0x502	LifestoneMagicProtectsYou	hex
WeenieError	1283	0x503	PortalEnergyProtectsYou	hex
WeenieError	1284	0x504	YouAreNonPKAgain	hex
WeenieError	1285	0x505	YoureTooCloseToYourSanctuary	hex
WeenieError	1286	0x506	CantDoThatTradeInProgress	hex
WeenieError	1287	0x507	OnlyNonPKsMayEnterPKLite	hex
